HSCB	9.286207e-03
CEBPA	1.148630e-02
RBM46	3.202687e-02
UCP2	3.489261e-03
GK	2.178342e-02
CLTB	-2.685515e-02
ETV4	8.723280e-02
POU5F1	1.026136e-01
ACADS	2.873447e-02
DUSP12	8.553434e-03
UBE2C	4.181515e-02
HEXB	1.003373e-03
CDC25C	2.853234e-02
RB1	4.664862e-03
RPRM	4.836989e-02
NDRG1	-2.409399e-03
DDX4	4.632704e-02
HMGCS1	-5.296907e-03
GPSM2	1.384170e-02
TXNIP	-2.102221e-02
UBE2J1	-1.299334e-02
IRF3	-1.795702e-02
AK3	5.391083e-03
PRKCZ	-1.881866e-02
ARHGAP28	5.732774e-02
SLC2A8	-1.186917e-02
GALC	3.435950e-03
DAZL	6.612854e-02
EIF2AK2	1.276060e-02
ECHDC1	1.080864e-02
POMT1	1.249943e-02
PCGF5	1.378380e-02
GINS2	4.304955e-02
CDK5	-1.965898e-04
TUBB2A	-5.998132e-04
EGFLAM	3.304330e-02
CDC42EP1	1.286722e-02
HDAC9	6.494012e-02
PRODH	5.822145e-02
ROR2	2.750451e-02
NFKBIA	3.134123e-02
ANKRD37	4.015741e-03
KIF4A	-1.436842e-03
UBA5	-1.980501e-02
TK1	2.593575e-02
ESRRA	-1.020999e-02
FGF13	3.376364e-02
APBB1	3.699288e-03
SOX15	7.578311e-02
LIX1L	-9.924115e-03
PFKFB3	-2.380542e-02
DCAF4L2	5.436921e-02
DBI	-2.109409e-02
SOCS2	2.860296e-02
SMO	-6.984401e-03
CCND3	-2.008322e-02
GALNT7	8.578403e-03
FILIP1	1.708770e-02
STK3	-2.985839e-02
PER3	1.095190e-02
CAPN10	-1.393292e-02
CENPM	3.433440e-02
PRKAR2B	-1.618460e-02
SYTL4	4.052163e-02
ETFA	-6.740380e-03
MMP2	2.697491e-02
IFNGR1	-9.253849e-05
NFIL3	-7.164660e-03
UGGT2	-4.165014e-02
PAK1IP1	-1.438335e-02
SOCS5	7.539074e-03
SLC25A19	-1.380808e-02
PYCR1	3.067387e-02
LPAR2	6.055855e-02
LMNA	1.282358e-02
MAPK12	4.477101e-02
PMAIP1	6.670340e-02
CREB3	2.797063e-03
BDH2	-1.554956e-02
TPTE	4.374824e-02
RFNG	1.402283e-02
ZNF676	3.031650e-02
ETFDH	-8.260358e-03
IFI16	1.809908e-02
PDHA1	-1.728244e-02
ENDOD1	7.861608e-03
ZNF672	-6.972770e-03
RPS6KA1	1.288336e-02
DAAM1	1.449930e-02
OPTN	-1.116909e-02
IRAK1	-2.176154e-02
DUSP7	3.579474e-03
HK2	-2.057232e-03
BCKDHA	-6.815151e-04
GOT1	3.264393e-03
MYO5B	-9.080172e-03
F2R	4.070374e-02
ZNF257	2.827481e-02
RPIA	1.627583e-02
SNX11	3.308363e-03
PTPN13	4.850456e-03
HRAS	1.078674e-02
GCLC	1.611515e-02
ST6GAL1	1.946335e-02
TSHZ1	-2.090072e-03
HMGCL	2.067977e-02
PPP1R14C	5.863927e-02
IDH2	3.713990e-02
ACO1	-1.942209e-02
CTNNBIP1	6.672050e-03
DUSP14	5.469715e-02
PCCA	1.983409e-02
HCFC2	8.157388e-03
EPC2	-5.967589e-03
MARK1	2.625754e-02
CD83	7.037960e-02
EED	4.206365e-02
RNF17	5.268157e-02
AGAP3	-6.207598e-02
AMOTL2	4.035876e-02
SIL1	-3.229427e-02
HSPA1B	-8.371255e-03
LMO2	2.041098e-02
SOX17	4.912848e-02
PIK3CA	4.176387e-02
ARRDC3	-4.475540e-02
LZTS2	-1.110179e-02
GBE1	-7.703608e-03
CDC6	4.134119e-02
PDK1	-7.457766e-03
ABCA5	1.160547e-02
ITGB5	3.301693e-02
KANK4	1.755690e-02
DSCR8	3.663669e-02
CDK2	2.023699e-02
PSME1	-5.041019e-02
PPP1R15A	1.294286e-03
BAZ2B	3.602237e-02
CREG1	3.448022e-02
NUB1	-2.031855e-02
CXADR	1.309847e-02
MAEL	6.448485e-02
PNKP	1.384880e-02
RASSF2	3.417270e-02
ACOT9	6.633643e-03
SLC2A14	4.533664e-02
LAP3	-2.655756e-02
CSNK2A2	2.565383e-02
SYCP3	5.202473e-02
ZFP42	5.881854e-02
USP21	1.097611e-02
PTPRM	-1.449925e-03
SLC2A1	-3.994993e-02
KDELC2	-1.372717e-02
MNAT1	3.819221e-02
INSIG2	-4.055356e-03
AUH	7.834229e-03
ACVR2A	1.137586e-02
B4GALT6	3.824192e-03
SRXN1	-1.656582e-02
FBXO31	2.068608e-02
GTSF1	2.493166e-02
GATA4	1.080663e-02
ACAD9	3.795168e-02
MLYCD	3.279873e-02
PEG3	-2.067414e-02
MME	2.525074e-02
GAB1	1.832174e-02
PCGF6	2.908053e-02
TAOK3	1.871935e-02
GYS1	-2.846735e-02
PARVA	-1.395678e-02
NEK6	1.287457e-02
STUB1	-4.971864e-03
NR3C1	-1.604690e-02
BCAT2	1.092579e-02
EBAG9	-2.122911e-02
TUBB2B	-1.857263e-02
RDH10	9.208158e-03
KRT8	6.351513e-02
PRMT7	2.943612e-02
PTPRG	2.785681e-02
TIMP2	-4.356237e-02
ACAA1	-2.023108e-02
ZNF560	7.580134e-03
CDK5R1	1.940829e-02
MGAT2	1.296856e-02
PIWIL1	6.764698e-02
PRMT6	1.805836e-02
IRF1	-1.428276e-02
SAT1	5.150820e-02
WFS1	5.485122e-03
E2F3	2.993157e-02
MKNK1	-3.577651e-02
TRAF3	-1.413569e-02
C16orf13	9.185751e-03
TCF4	-1.816071e-02
PRDX2	-2.680424e-02
TYMS	1.178939e-02
B4GALT2	3.142327e-02
REL	-9.773931e-03
TET2	9.766372e-03
RNF123	1.564826e-02
NAIP	2.340988e-02
AKT3	-1.044230e-02
EIF4EBP1	-2.421604e-03
SMURF2	1.541680e-02
ADI1	2.126503e-02
CCNH	4.346837e-02
SMAD7	2.393087e-02
PLTP	-3.541732e-03
NANOG	8.290106e-02
TGIF1	1.533345e-02
STRADB	5.513624e-02
ESCO2	6.700921e-02
SCML2	2.945616e-02
EDEM2	-1.520637e-03
PML	5.724013e-04
GPAM	-9.621638e-04
HDAC6	1.402456e-02
LAMA1	-3.562442e-03
KIAA1107	2.722846e-02
G6PC3	1.348150e-02
CDK1	2.694812e-02
SUGP1	2.240592e-02
NRCAM	3.533512e-02
DGAT1	8.788101e-03
ACADVL	-8.374438e-03
NPHP4	7.594639e-04
TIMM44	3.540697e-04
PRPS2	-9.354748e-03
PIWIL2	2.766501e-02
SMURF1	2.366494e-02
SETD4	3.221999e-03
C1GALT1C1	2.342244e-02
ACOT8	1.930295e-02
HINFP	2.499029e-02
DTX2	2.689915e-02
DECR2	-5.435768e-04
BNC1	5.413499e-02
PLEKHA7	3.912435e-02
FYN	-4.548932e-02
FAM46A	-4.014889e-02
MCAM	1.108722e-02
MGMT	-6.513335e-02
PTP4A1	-1.054592e-02
FKBP5	-1.936046e-02
RRAGC	3.292873e-02
RAB23	-7.818215e-03
BRAF	8.302112e-03
ZNF280D	2.263540e-02
TECPR2	-6.586873e-03
CYP4V2	2.314515e-03
ZKSCAN2	2.216995e-02
WDR13	-1.025887e-02
PLD2	1.789883e-02
ERO1L	-6.214103e-03
XRCC1	2.719944e-02
PHF1	1.109650e-02
POMT2	-1.868118e-02
CAMKK2	8.506040e-03
MKNK2	-3.010560e-03
RPS6KB2	2.546979e-02
RHOT1	-1.194437e-02
SUCLG2	1.382685e-02
MAN1B1	-3.720421e-03
BAMBI	2.419194e-02
KAT5	1.263108e-02
SALL4	4.773326e-02
MGAT4A	2.068278e-02
GTSE1	1.590105e-02
MIPEP	3.642551e-02
TOM1L2	-1.195964e-02
PHKA1	5.069316e-02
IMMP1L	5.168983e-03
ELL2	3.279856e-02
ID4	4.069800e-02
PRMT3	3.554317e-02
TCF7	1.128532e-02
RBCK1	-2.500051e-02
IFNAR1	5.143647e-03
DPF1	5.646373e-02
KLF10	2.191859e-02
KIT	7.973389e-02
COX10	1.074161e-02
KIAA1462	3.536075e-02
IDH1	2.017866e-02
MUT	-2.381794e-02
ODC1	-1.666580e-02
ING2	1.996884e-02
ALPL	8.319319e-02
SLC25A16	7.568107e-02
IKBKG	2.403055e-02
INSR	-3.281158e-02
TBK1	1.374154e-02
PHC2	-5.093293e-02
EHMT2	-2.080547e-02
NME4	4.627260e-02
PDPK1	-1.397956e-03
CCS	-4.251754e-02
AURKA	1.402692e-02
ST3GAL1	-1.881124e-02
ACAT1	-2.699828e-02
MAN1A2	-9.765608e-03
AASS	-1.356705e-02
TOR1A	3.827741e-02
PLOD3	-1.062393e-02
SLC25A25	1.700993e-02
MAD2L2	-6.275433e-03
MAP2K4	1.842077e-03
BRMS1	7.377144e-03
IFRD2	-9.640990e-03
GSS	4.482893e-02
ADSS	1.212868e-02
SLC25A23	-2.562297e-02
HIBADH	1.464667e-02
SMAD1	2.137797e-02
IKBKB	-1.377071e-02
MAP3K3	-2.477846e-03
PHLPP1	1.417749e-02
STK36	2.869067e-02
NR1D2	2.964442e-02
WDR11	-1.445790e-02
RING1	-1.643735e-02
TNNT1	4.711919e-02
GCLM	3.989355e-02
HIBCH	3.292655e-02
TRAF2	-2.441155e-03
UBE2D1	2.693079e-02
GCNT1	2.154882e-02
PTCH1	-2.299605e-02
NDUFS7	-3.671005e-02
SETDB2	-3.215265e-02
TIMM10	9.158471e-03
RBL1	2.476482e-02
DDX10	-1.341981e-02
SLC25A22	1.718189e-02
RPS6KA3	1.257498e-02
E2F1	3.404005e-02
IDH3G	-2.204573e-02
VARS2	1.744264e-02
ZEB1	2.676635e-02
BMPR1A	1.308425e-02
GPX4	-2.124573e-02
CHUK	2.345481e-02
IQSEC1	-4.167043e-03
ERBB3	5.834284e-02
CTSA	6.997982e-03
IL4R	5.716081e-02
KIFAP3	4.227636e-02
NEU1	2.378890e-02
PRKAB1	3.132519e-02
CYC1	-1.504837e-02
STK38L	-1.026951e-03
DNAJB14	-8.919435e-03
SETD8	-2.588101e-03
ZNF99	2.711695e-02
CHSY1	-3.978113e-02
GLDC	7.997976e-02
RPS6KA5	3.736038e-03
SLC27A4	1.104400e-02
ZNF513	2.552765e-02
ACVR1	5.737910e-02
MAPK9	2.997965e-02
CUL5	-8.615150e-03
POP1	2.907748e-03
PHKB	3.720818e-02
NAB1	4.087994e-02
ALDH3A2	1.436564e-02
LGALS1	1.098408e-02
ALDH4A1	3.552546e-02
BAX	4.525895e-02
VDAC1	-1.199223e-02
IVD	-4.150871e-03
PARD6G	3.644891e-02
GALNT6	4.764200e-02
MAN2A2	9.474894e-03
GSTZ1	6.819783e-02
CCNA2	4.947207e-02
SEC22C	6.128974e-03
MGAT3	2.163642e-02
DVL1	-1.235305e-02
TFRC	-1.591349e-02
MAD2L1	3.357950e-02
PHF5A	2.278276e-02
SLC25A1	8.060168e-03
MAN2A1	-5.045112e-03
ELK1	-8.237936e-03
ACN9	1.075068e-02
RASD1	2.969086e-02
MAN1C1	5.793254e-02
IL6R	7.451188e-02
PTPN21	-7.983464e-03
FGFRL1	2.538726e-03
INO80C	9.004867e-03
STARD3	-4.270893e-03
GAS6	1.561648e-02
BAG4	9.554470e-03
BTG1	-4.008727e-02
LRP10	1.528177e-02
SMYD3	4.456173e-02
DDX43	3.139957e-02
ARRB1	2.115170e-02
GPD2	1.277266e-02
FRS2	-5.295524e-02
MALT1	3.576986e-02
GCAT	2.261768e-02
FUCA1	2.096904e-02
BCL10	1.845890e-02
WNT3	2.809256e-02
PPP5C	1.247785e-02
RNF5	6.936162e-04
ARAF	-1.513547e-02
RXRB	1.396992e-02
RGMA	4.653657e-03
ING1	1.877949e-02
HERC5	6.812094e-02
SLC25A13	3.483569e-02
SMAD9	-6.554037e-03
SSU72	2.075625e-02
ATR	1.782737e-02
YAF2	-8.775314e-03
EZH1	1.678788e-02
NIT2	2.810243e-02
ZBED4	-2.696501e-03
HUS1	7.318605e-02
MINK1	-6.154409e-03
SIGIRR	5.436917e-03
PPM1F	1.431727e-02
MAPK14	2.116877e-02
DDIT4	2.988899e-02
STAM	-1.230941e-03
ATP5G1	-1.002750e-02
MYCN	5.514048e-02
CCNT1	2.051579e-02
EZH2	2.249499e-02
PIK3CD	5.620993e-02
UBA6	4.337025e-03
MFN2	-1.460003e-03
CUX1	-1.154154e-02
LIN28B	3.610555e-02
PLCE1	2.161918e-02
LLGL2	3.451860e-02
AGTRAP	4.998709e-02
TSC2	-3.043794e-03
PTPN3	3.692896e-02
LATS1	-2.850877e-03
WARS	5.627096e-03
DPPA4	7.226312e-02
RASGRP2	6.039957e-02
FZR1	-1.072201e-02
PELI1	3.282534e-02
MBD2	-2.631115e-02
IDH3A	1.014594e-02
PHF6	1.696106e-02
SLC26A2	-1.525139e-02
SLC25A12	3.789851e-02
CRY2	7.398393e-03
ALDH6A1	-1.369220e-03
TMEM115	8.246463e-03
ACAT2	6.307533e-02
MBD1	1.410881e-02
TFDP1	9.655661e-03
SMAD3	3.514537e-02
NFKBIB	3.128225e-02
DUSP22	4.358476e-02
BRCA2	7.001655e-03
PER2	1.148053e-02
TOP1	-1.589871e-02
BCL2L11	8.314262e-03
PPP3CB	1.881329e-02
DNAJC7	3.609684e-02
DIAPH2	3.407054e-02
MUM1	1.053520e-02
UBE2E2	1.542257e-02
CCNG2	2.407114e-02
TFAP2C	4.762956e-02
NPC1	8.107316e-04
ABCC4	3.798880e-02
NDUFA3	-6.627504e-03
MTAP	2.225505e-02
PDP1	4.567785e-02
PPAP2A	2.495065e-02
CDKN1B	1.639144e-02
MLST8	2.315823e-02
NR2F6	3.185011e-02
RAB4A	2.202354e-02
PRKAA1	-9.008686e-03
MUL1	1.404760e-03
HEXA	2.032052e-02
CDC14B	5.529917e-02
USP11	-1.201535e-02
TIMM22	5.333905e-02
PIK3C3	-1.060822e-02
COX18	1.369799e-02
NFIB	-1.735767e-02
PIAS1	5.428938e-02
PRPS1	2.252078e-03
SHMT2	-6.579472e-03
ERCC1	-1.949597e-02
LRRFIP2	2.720856e-03
GLS	-5.296576e-03
TRAF6	9.659975e-03
NUMB	3.396462e-02
SLC4A11	3.695757e-02
DNAJC1	1.159810e-02
ECSIT	4.191697e-03
BRD1	2.802047e-03
HDAC7	3.983035e-02
JMJD6	1.301046e-02
PGM1	-1.319791e-02
FURIN	-1.458920e-02
AKT1	-1.947752e-02
PRKAG1	5.155692e-02
SLC25A17	3.860855e-02
MSN	-2.940148e-03
EDEM3	-1.003468e-02
AKR7A2	-6.114256e-05
SHE	2.503726e-02
FRMD6	5.788473e-02
SORBS1	-1.261123e-03
TGS1	3.005589e-02
SUFU	1.523410e-02
DLAT	2.927921e-02
LIN28A	7.583847e-02
GRPEL1	3.592863e-03
WEE1	4.834974e-02
MAX	8.033193e-03
PDPR	-1.625809e-03
G6PD	-1.326896e-03
GTF2I	3.334399e-02
BAG1	-1.075030e-02
PDHX	3.798508e-02
YWHAH	4.860282e-02
SKP2	3.868211e-02
TEAD2	1.493588e-02
AKT1S1	1.189673e-02
ATF2	3.013158e-02
BRPF1	4.024667e-02
BLM	3.745110e-02
MBD4	1.300636e-02
BACH1	4.473153e-02
ULK2	6.794396e-03
DNAJC15	4.749510e-02
PGM2	3.446102e-02
ARRB2	2.908092e-02
ALAS1	-1.007955e-02
DUSP5	1.998575e-02
HSPA1A	2.026742e-03
E2F6	6.628464e-02
FGFR2	1.971938e-02
MCCC2	5.101696e-03
NFAT5	8.572113e-03
MAPK8	-2.507102e-03
STK39	4.570789e-02
UBR2	1.697519e-02
ZFX	-8.046624e-03
PTPN4	3.487198e-02
ILKAP	1.417616e-02
CDC25A	4.820617e-02
TAB1	1.498018e-02
KDM4C	7.260256e-03
DZIP3	5.728241e-02
AXIN1	2.135065e-02
BNIP2	1.838399e-02
RICTOR	1.446059e-02
GALNT2	-7.466238e-05
PCGF2	3.227012e-02
CUL4B	4.790491e-03
LIFR	-3.946413e-03
TSC22D1	-5.101514e-02
PPM1D	3.032988e-02
DNAJB9	3.801162e-02
FMR1	4.437075e-02
PIK3CB	-1.694932e-03
DNAJA3	4.410284e-02
MAP2K1	2.152651e-02
DAPK1	3.476446e-02
UBE2W	-2.483365e-02
EPHB4	4.997903e-02
PYGO2	7.680607e-03
MAPK3	1.416697e-02
PURA	-2.701955e-03
RFWD2	6.186070e-02
RASA1	4.991847e-02
AMFR	1.341056e-02
SESN2	4.525641e-02
RPS6KB1	-5.304690e-04
MORC3	1.750956e-02
RRAS2	3.446353e-02
P4HA1	-4.199307e-03
WASF1	2.614020e-02
SIGMAR1	4.072404e-03
PLCG1	8.561188e-03
FUT8	1.731102e-02
PIM1	2.502671e-02
TEAD1	2.117069e-02
NF2	1.613874e-02
CPT2	3.985438e-02
PPARD	2.242197e-03
CHEK2	6.207333e-02
STAT5B	3.717938e-02
UBE2M	-9.635252e-03
BRCA1	7.537223e-02
PHKG2	-1.668609e-03
DUSP3	1.698815e-02
MAPK7	3.270476e-02
RRAGA	-7.861527e-04
MYSM1	3.195969e-02
NCOA2	1.305637e-02
STRADA	4.586239e-02
ILK	1.103922e-03
PRKAB2	1.945986e-02
ASB1	3.804360e-02
CXXC1	3.156124e-02
MPDZ	-7.931330e-03
ACADM	1.783517e-02
DNAJC16	3.537712e-02
IDH3B	2.323490e-02
RHOT2	2.572442e-02
FH	-2.439175e-02
BAP1	-5.104270e-03
CTSC	-3.253844e-03
WRN	3.682489e-02
ACTN1	2.170577e-02
SLC25A37	1.604606e-02
NLK	-4.674531e-05
ST3GAL2	2.581796e-02
LIMK1	1.362930e-02
MDK	6.893563e-02
ING5	-2.402919e-03
SIRT1	3.950041e-02
PRKACA	-5.311894e-02
APOE	-2.214607e-02
CSRP2BP	5.029819e-02
TJP2	2.625918e-02
PAK1	1.741737e-02
TYK2	5.996853e-03
MPV17	1.530009e-03
EZR	3.499673e-03
MLH1	5.707131e-02
CCNC	3.903782e-02
USF2	-1.255464e-03
IFRD1	1.547708e-02
ACOT7	2.118723e-02
DNAJB2	1.912302e-02
DNAJB11	2.169881e-02
RAD51	8.098460e-02
SHMT1	1.491931e-02
MADD	1.595197e-02
CDH2	5.227966e-02
CHD9	3.764447e-03
CHD3	-9.505751e-03
CDK5RAP1	1.871256e-02
RBL2	5.616962e-02
TET1	5.302031e-02
HTRA2	3.151614e-02
CDK7	4.376802e-02
TP53BP2	8.796756e-03
HSPB1	-3.394134e-03
PPP2R1B	3.803324e-02
SOS1	3.815633e-02
CCNF	3.577177e-02
CDC25B	6.612904e-02
AIFM1	3.768724e-02
SH2B1	-3.310086e-03
SSH1	2.073603e-03
PPP2R2D	2.443814e-03
IFT52	1.737114e-02
PFKL	2.311980e-02
BCL2L1	1.886450e-02
TERF2	1.186997e-02
FZD3	1.149226e-02
VASP	1.762630e-02
KLF4	2.633243e-02
SLC25A15	2.921155e-02
BCAR1	1.576320e-02
ECHS1	-6.726296e-04
BRD3	6.411494e-03
TPD52	4.401914e-02
GSK3B	2.736723e-02
NUCB1	9.299025e-03
LRIG1	3.886026e-02
LATS2	1.133045e-02
ESCO1	1.764760e-02
RBBP8	2.768271e-02
TYRO3	3.581449e-02
ADIPOR1	1.129103e-02
SIX4	3.684766e-02
FBXL3	1.625100e-02
MTSS1	4.607081e-02
MED16	-2.615370e-02
PBX1	-1.982367e-02
NUDT1	5.621032e-02
GNAS	-2.068094e-02
XBP1	1.210368e-02
STK25	-4.581718e-03
CLOCK	1.383905e-02
PRDM1	4.639958e-02
NFKB2	2.490790e-02
TUBB3	8.885319e-02
FOXO3	-7.264629e-03
PHF21A	3.875964e-02
PRMT2	2.735137e-02
FOXM1	1.637877e-02
GRB10	4.967253e-02
EIF2B1	1.029978e-02
FKBP8	1.349877e-02
SDHD	1.185704e-02
PRKRA	4.101950e-02
APC	3.110104e-02
SEL1L	-1.468170e-02
UFD1L	2.555957e-02
TMEM189	4.795198e-02
PDLIM1	6.337529e-02
DFFA	1.913224e-02
AKAP1	4.113123e-02
ARNT	7.797152e-03
EPC1	3.485473e-02
Mar-05	-1.897098e-02
KNTC1	5.785760e-02
DBT	-1.836355e-02
BIRC5	3.515407e-02
TLE1	1.699173e-03
ECH1	1.470275e-02
ENOPH1	4.362016e-02
ZDHHC18	1.061261e-02
IL17RD	8.452045e-03
PIK3C2A	1.973151e-02
SIAH1	4.197931e-02
DNAJB12	-2.453473e-02
INO80	1.588475e-02
MGAT5	5.933084e-02
BCL9	-1.410111e-02
LTA4H	2.678975e-02
SPEN	7.399683e-03
UBE2T	5.771874e-02
POMGNT1	2.691424e-02
PAK4	1.991578e-02
MAP3K2	2.806761e-03
ASXL1	-2.956552e-03
DND1	2.428707e-02
COL4A2	9.110415e-03
ABHD2	2.672416e-02
FOXP1	9.457562e-03
PODXL	7.450666e-02
MBTD1	4.403889e-02
TMEM184B	4.080730e-03
THAP11	3.104196e-02
DUSP16	4.063732e-02
DNAJC21	-2.050184e-03
ATF6	1.190656e-02
TAOK2	1.911854e-02
HDAC5	5.916997e-03
ZNF787	-1.880828e-02
AIP	2.720168e-02
UBE2G2	2.305638e-02
SUCLA2	5.328215e-02
PIK3R3	5.400517e-02
CASP3	6.064167e-02
DNAJC5	1.205263e-02
SHC1	1.518602e-02
TEAD4	8.299761e-02
HSPA14	2.471719e-02
MKI67	2.646609e-02
AES	-1.830202e-02
MRE11A	3.925862e-02
AFG3L2	2.313824e-02
MRPL55	3.126311e-02
SMARCA2	2.113653e-02
ACOX1	2.126755e-02
SOCS4	6.623571e-02
L3MBTL2	3.143028e-02
MPP5	3.647519e-02
CSK	1.238550e-02
AGL	2.123832e-02
AXIN2	2.384854e-02
GLB1	2.182540e-02
SPG7	2.893256e-02
CAMK2G	5.483988e-02
MED1	1.747266e-02
COX7B	-3.866096e-02
EDEM1	2.142698e-02
